port_lat,port_lon,con_lat,con_lon
46.492472,30.739323,44.439663,26.096306
64.535565,40.523276,44.439663,26.096306
57.038262,24.061383,44.439663,26.096306
57.397756,21.546138,44.439663,26.096306
60.706737,28.735997,44.439663,26.096306
60.627489,28.567357,44.439663,26.096306
67.137756,32.407999,44.439663,26.096306
45.359856,36.478208,44.439663,26.096306
68.978906,33.067631,44.439663,26.096306
44.730138,37.779099,44.439663,26.096306
56.95897,24.094468,44.439663,26.096306
47.206761,38.952893,44.439663,26.096306
59.690523,28.4331,44.439663,26.096306
46.492472,30.739323,44.439663,26.096306
67.137756,32.407999,44.439663,26.096306
44.730138,37.779099,44.439663,26.096306
59.690523,28.4331,44.439663,26.096306
46.492472,30.739323,44.439663,26.096306
67.137756,32.407999,44.439663,26.096306
44.730138,37.779099,44.439663,26.096306
59.690523,28.4331,44.439663,26.096306
46.492472,30.739323,44.439663,26.096306
67.137756,32.407999,44.439663,26.096306
44.730138,37.779099,44.439663,26.096306
59.690523,28.4331,44.439663,26.096306
46.492472,30.739323,44.439663,26.096306
64.535565,40.523276,44.439663,26.096306
57.038262,24.061383,44.439663,26.096306
57.397756,21.546138,44.439663,26.096306
60.706737,28.735997,44.439663,26.096306
60.627489,28.567357,44.439663,26.096306
67.137756,32.407999,44.439663,26.096306
45.359856,36.478208,44.439663,26.096306
68.978906,33.067631,44.439663,26.096306
44.730138,37.779099,44.439663,26.096306
56.95897,24.094468,44.439663,26.096306
47.206761,38.952893,44.439663,26.096306
44.094002,39.062543,44.439663,26.096306
59.371124,28.614786,44.439663,26.096306
59.690523,28.4331,44.439663,26.096306
46.492472,30.739323,44.439663,26.096306
64.535565,40.523276,44.439663,26.096306
57.038262,24.061383,44.439663,26.096306
57.397756,21.546138,44.439663,26.096306
60.706737,28.735997,44.439663,26.096306
60.627489,28.567357,44.439663,26.096306
67.137756,32.407999,44.439663,26.096306
45.359856,36.478208,44.439663,26.096306
68.978906,33.067631,44.439663,26.096306
44.730138,37.779099,44.439663,26.096306
56.95897,24.094468,44.439663,26.096306
47.206761,38.952893,44.439663,26.096306
44.094002,39.062543,44.439663,26.096306
59.371124,28.614786,44.439663,26.096306
59.690523,28.4331,44.439663,26.096306
46.492472,30.739323,44.439663,26.096306
64.535565,40.523276,44.439663,26.096306
57.038262,24.061383,44.439663,26.096306
57.397756,21.546138,44.439663,26.096306
60.706737,28.735997,44.439663,26.096306
60.627489,28.567357,44.439663,26.096306
67.137756,32.407999,44.439663,26.096306
45.359856,36.478208,44.439663,26.096306
68.978906,33.067631,44.439663,26.096306
44.730138,37.779099,44.439663,26.096306
56.95897,24.094468,44.439663,26.096306
47.206761,38.952893,44.439663,26.096306
44.094002,39.062543,44.439663,26.096306
59.371124,28.614786,44.439663,26.096306
59.690523,28.4331,44.439663,26.096306
46.492472,30.739323,44.439663,26.096306
64.535565,40.523276,44.439663,26.096306
57.038262,24.061383,44.439663,26.096306
57.397756,21.546138,44.439663,26.096306
60.706737,28.735997,44.439663,26.096306
60.627489,28.567357,44.439663,26.096306
67.137756,32.407999,44.439663,26.096306
45.359856,36.478208,44.439663,26.096306
68.978906,33.067631,44.439663,26.096306
44.730138,37.779099,44.439663,26.096306
56.95897,24.094468,44.439663,26.096306
47.206761,38.952893,44.439663,26.096306
44.094002,39.062543,44.439663,26.096306
59.371124,28.614786,44.439663,26.096306
59.690523,28.4331,44.439663,26.096306
46.492472,30.739323,44.439663,26.096306
50.40113,30.531136,52.237049,21.017532
57.397756,21.546138,52.237049,21.017532
60.627489,28.567357,52.237049,21.017532
59.371124,28.614786,52.237049,21.017532
57.397756,21.546138,52.237049,21.017532
60.627489,28.567357,52.237049,21.017532
59.371124,28.614786,52.237049,21.017532
57.397756,21.546138,52.237049,21.017532
60.627489,28.567357,52.237049,21.017532
59.371124,28.614786,52.237049,21.017532
50.40113,30.531136,52.237049,21.017532
60.627489,28.567357,52.237049,21.017532
59.371124,28.614786,52.237049,21.017532
59.690523,28.4331,52.237049,21.017532
50.40113,30.531136,52.237049,21.017532
57.397756,21.546138,52.237049,21.017532
60.627489,28.567357,52.237049,21.017532
59.690523,28.4331,52.237049,21.017532
50.40113,30.531136,52.237049,21.017532
59.690523,28.4331,52.237049,21.017532
50.40113,30.531136,52.237049,21.017532
57.397756,21.546138,52.237049,21.017532
60.627489,28.567357,52.237049,21.017532
50.40113,30.531136,52.237049,21.017532
57.397756,21.546138,52.237049,21.017532
60.627489,28.567357,52.237049,21.017532
50.40113,30.531136,52.237049,21.017532
57.397756,21.546138,52.237049,21.017532
60.627489,28.567357,52.237049,21.017532
50.40113,30.531136,52.237049,21.017532
57.397756,21.546138,52.237049,21.017532
60.627489,28.567357,52.237049,21.017532
50.40113,30.531136,52.237049,21.017532
57.397756,21.546138,52.237049,21.017532
60.627489,28.567357,52.237049,21.017532
50.40113,30.531136,52.237049,21.017532
57.397756,21.546138,52.237049,21.017532
60.706737,28.735997,52.237049,21.017532
60.627489,28.567357,52.237049,21.017532
59.690523,28.4331,52.237049,21.017532
50.40113,30.531136,52.237049,21.017532
57.397756,21.546138,52.237049,21.017532
60.706737,28.735997,52.237049,21.017532
60.627489,28.567357,52.237049,21.017532
59.371124,28.614786,52.237049,21.017532
59.690523,28.4331,52.237049,21.017532
50.40113,30.531136,52.237049,21.017532
57.397756,21.546138,52.237049,21.017532
60.706737,28.735997,52.237049,21.017532
60.627489,28.567357,52.237049,21.017532
59.371124,28.614786,52.237049,21.017532
59.690523,28.4331,52.237049,21.017532
42.649665,130.80734,28.6448,77.216721
49.096625,140.261518,28.6448,77.216721
49.103522,140.333152,28.6448,77.216721
43.089051,131.879003,28.6448,77.216721
42.753071,133.075292,28.6448,77.216721
59.831566,30.501842,28.6448,77.216721
42.649665,130.80734,28.6448,77.216721
49.096625,140.261518,28.6448,77.216721
43.089051,131.879003,28.6448,77.216721
42.753071,133.075292,28.6448,77.216721
59.831566,30.501842,28.6448,77.216721
42.649665,130.80734,28.6448,77.216721
49.096625,140.261518,28.6448,77.216721
60.627489,28.567357,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
59.371124,28.614786,52.370216,4.895168
60.627489,28.567357,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
59.371124,28.614786,52.370216,4.895168
57.038262,24.061383,52.370216,4.895168
60.627489,28.567357,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
47.206761,38.952893,52.370216,4.895168
59.371124,28.614786,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
57.038262,24.061383,52.370216,4.895168
60.627489,28.567357,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
47.206761,38.952893,52.370216,4.895168
59.371124,28.614786,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
57.038262,24.061383,52.370216,4.895168
60.627489,28.567357,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
47.206761,38.952893,52.370216,4.895168
59.371124,28.614786,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
57.038262,24.061383,52.370216,4.895168
60.627489,28.567357,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
47.206761,38.952893,52.370216,4.895168
59.371124,28.614786,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
57.038262,24.061383,52.370216,4.895168
60.627489,28.567357,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
47.206761,38.952893,52.370216,4.895168
59.371124,28.614786,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
64.535565,40.523276,52.370216,4.895168
57.038262,24.061383,52.370216,4.895168
57.397756,21.546138,52.370216,4.895168
60.627489,28.567357,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
64.535565,40.523276,52.370216,4.895168
57.038262,24.061383,52.370216,4.895168
57.397756,21.546138,52.370216,4.895168
60.627489,28.567357,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
57.397756,21.546138,52.370216,4.895168
60.627489,28.567357,52.370216,4.895168
45.359856,36.478208,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
57.397756,21.546138,52.370216,4.895168
60.627489,28.567357,52.370216,4.895168
45.359856,36.478208,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
64.535565,40.523276,52.370216,4.895168
57.038262,24.061383,52.370216,4.895168
57.397756,21.546138,52.370216,4.895168
60.706737,28.735997,52.370216,4.895168
60.627489,28.567357,52.370216,4.895168
67.137756,32.407999,52.370216,4.895168
45.359856,36.478208,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
47.206761,38.952893,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
64.535565,40.523276,52.370216,4.895168
57.038262,24.061383,52.370216,4.895168
57.397756,21.546138,52.370216,4.895168
60.706737,28.735997,52.370216,4.895168
60.627489,28.567357,52.370216,4.895168
67.137756,32.407999,52.370216,4.895168
45.359856,36.478208,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
47.206761,38.952893,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
64.535565,40.523276,52.370216,4.895168
57.038262,24.061383,52.370216,4.895168
57.397756,21.546138,52.370216,4.895168
60.706737,28.735997,52.370216,4.895168
60.627489,28.567357,52.370216,4.895168
67.137756,32.407999,52.370216,4.895168
45.359856,36.478208,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
47.206761,38.952893,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
67.137756,32.407999,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
68.978906,33.067631,52.370216,4.895168
44.730138,37.779099,52.370216,4.895168
56.95897,24.094468,52.370216,4.895168
59.690523,28.4331,52.370216,4.895168
49.103522,140.333152,21.033333,105.849998
43.089051,131.879003,21.033333,105.849998
42.753071,133.075292,21.033333,105.849998
59.831566,30.501842,21.033333,105.849998
49.096625,140.261518,21.033333,105.849998
51.123381,71.381752,43.238949,76.889709
51.123381,71.381752,43.238949,76.889709
51.123381,71.381752,43.238949,76.889709
57.397756,21.546138,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
59.371124,28.614786,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
59.371124,28.614786,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
59.371124,28.614786,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
59.371124,28.614786,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
47.206761,38.952893,52.520008,13.404954
59.371124,28.614786,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
47.206761,38.952893,52.520008,13.404954
59.371124,28.614786,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
47.206761,38.952893,52.520008,13.404954
59.371124,28.614786,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
47.206761,38.952893,52.520008,13.404954
59.371124,28.614786,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
64.535565,40.523276,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
57.397756,21.546138,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
64.535565,40.523276,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
57.397756,21.546138,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
64.535565,40.523276,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
57.397756,21.546138,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
57.397756,21.546138,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
45.359856,36.478208,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
64.535565,40.523276,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
57.397756,21.546138,52.520008,13.404954
60.706737,28.735997,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
67.137756,32.407999,52.520008,13.404954
45.359856,36.478208,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
47.206761,38.952893,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
64.535565,40.523276,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
57.397756,21.546138,52.520008,13.404954
60.706737,28.735997,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
67.137756,32.407999,52.520008,13.404954
45.359856,36.478208,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
47.206761,38.952893,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
64.535565,40.523276,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
57.397756,21.546138,52.520008,13.404954
60.706737,28.735997,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
67.137756,32.407999,52.520008,13.404954
45.359856,36.478208,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
47.206761,38.952893,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
64.535565,40.523276,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
57.397756,21.546138,52.520008,13.404954
60.706737,28.735997,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
67.137756,32.407999,52.520008,13.404954
45.359856,36.478208,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
47.206761,38.952893,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
67.137756,32.407999,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
67.137756,32.407999,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
67.137756,32.407999,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
64.535565,40.523276,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
57.397756,21.546138,52.520008,13.404954
60.706737,28.735997,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
67.137756,32.407999,52.520008,13.404954
45.359856,36.478208,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
47.206761,38.952893,52.520008,13.404954
59.371124,28.614786,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
64.535565,40.523276,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
57.397756,21.546138,52.520008,13.404954
60.706737,28.735997,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
67.137756,32.407999,52.520008,13.404954
45.359856,36.478208,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
47.206761,38.952893,52.520008,13.404954
59.371124,28.614786,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
64.535565,40.523276,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
57.397756,21.546138,52.520008,13.404954
60.706737,28.735997,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
67.137756,32.407999,52.520008,13.404954
45.359856,36.478208,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
47.206761,38.952893,52.520008,13.404954
59.371124,28.614786,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
64.535565,40.523276,52.520008,13.404954
57.038262,24.061383,52.520008,13.404954
57.397756,21.546138,52.520008,13.404954
60.706737,28.735997,52.520008,13.404954
60.627489,28.567357,52.520008,13.404954
67.137756,32.407999,52.520008,13.404954
45.359856,36.478208,52.520008,13.404954
68.978906,33.067631,52.520008,13.404954
44.730138,37.779099,52.520008,13.404954
56.95897,24.094468,52.520008,13.404954
47.206761,38.952893,52.520008,13.404954
59.371124,28.614786,52.520008,13.404954
59.690523,28.4331,52.520008,13.404954
60.627489,28.567357,40.416775,-3.70379
68.978906,33.067631,40.416775,-3.70379
59.371124,28.614786,40.416775,-3.70379
57.038262,24.061383,40.416775,-3.70379
60.627489,28.567357,40.416775,-3.70379
68.978906,33.067631,40.416775,-3.70379
44.730138,37.779099,40.416775,-3.70379
56.95897,24.094468,40.416775,-3.70379
47.206761,38.952893,40.416775,-3.70379
45.320921,37.384178,40.416775,-3.70379
44.094002,39.062543,40.416775,-3.70379
59.371124,28.614786,40.416775,-3.70379
59.690523,28.4331,40.416775,-3.70379
47.167631,39.226993,40.416775,-3.70379
57.038262,24.061383,40.416775,-3.70379
60.627489,28.567357,40.416775,-3.70379
68.978906,33.067631,40.416775,-3.70379
44.730138,37.779099,40.416775,-3.70379
56.95897,24.094468,40.416775,-3.70379
47.206761,38.952893,40.416775,-3.70379
45.320921,37.384178,40.416775,-3.70379
44.094002,39.062543,40.416775,-3.70379
59.371124,28.614786,40.416775,-3.70379
59.690523,28.4331,40.416775,-3.70379
47.167631,39.226993,40.416775,-3.70379
57.397756,21.546138,40.416775,-3.70379
60.627489,28.567357,40.416775,-3.70379
45.359856,36.478208,40.416775,-3.70379
44.730138,37.779099,40.416775,-3.70379
56.95897,24.094468,40.416775,-3.70379
47.167631,39.226993,40.416775,-3.70379
57.397756,21.546138,40.416775,-3.70379
67.137756,32.407999,40.416775,-3.70379
68.978906,33.067631,40.416775,-3.70379
56.95897,24.094468,40.416775,-3.70379
47.206761,38.952893,40.416775,-3.70379
44.094002,39.062543,40.416775,-3.70379
64.535565,40.523276,40.416775,-3.70379
57.038262,24.061383,40.416775,-3.70379
57.397756,21.546138,40.416775,-3.70379
60.706737,28.735997,40.416775,-3.70379
60.627489,28.567357,40.416775,-3.70379
67.137756,32.407999,40.416775,-3.70379
45.359856,36.478208,40.416775,-3.70379
68.978906,33.067631,40.416775,-3.70379
44.730138,37.779099,40.416775,-3.70379
56.95897,24.094468,40.416775,-3.70379
47.206761,38.952893,40.416775,-3.70379
45.320921,37.384178,40.416775,-3.70379
59.690523,28.4331,40.416775,-3.70379
47.167631,39.226993,40.416775,-3.70379
64.535565,40.523276,40.416775,-3.70379
57.038262,24.061383,40.416775,-3.70379
57.397756,21.546138,40.416775,-3.70379
60.706737,28.735997,40.416775,-3.70379
60.627489,28.567357,40.416775,-3.70379
67.137756,32.407999,40.416775,-3.70379
45.359856,36.478208,40.416775,-3.70379
68.978906,33.067631,40.416775,-3.70379
44.730138,37.779099,40.416775,-3.70379
56.95897,24.094468,40.416775,-3.70379
47.206761,38.952893,40.416775,-3.70379
44.094002,39.062543,40.416775,-3.70379
59.371124,28.614786,40.416775,-3.70379
59.690523,28.4331,40.416775,-3.70379
57.038262,24.061383,48.864716,2.349014
60.627489,28.567357,48.864716,2.349014
68.978906,33.067631,48.864716,2.349014
44.730138,37.779099,48.864716,2.349014
56.95897,24.094468,48.864716,2.349014
47.206761,38.952893,48.864716,2.349014
45.320921,37.384178,48.864716,2.349014
44.094002,39.062543,48.864716,2.349014
59.371124,28.614786,48.864716,2.349014
59.690523,28.4331,48.864716,2.349014
47.167631,39.226993,48.864716,2.349014
57.038262,24.061383,48.864716,2.349014
60.627489,28.567357,48.864716,2.349014
68.978906,33.067631,48.864716,2.349014
44.730138,37.779099,48.864716,2.349014
56.95897,24.094468,48.864716,2.349014
47.206761,38.952893,48.864716,2.349014
45.320921,37.384178,48.864716,2.349014
44.094002,39.062543,48.864716,2.349014
59.371124,28.614786,48.864716,2.349014
59.690523,28.4331,48.864716,2.349014
47.167631,39.226993,48.864716,2.349014
57.397756,21.546138,48.864716,2.349014
60.627489,28.567357,48.864716,2.349014
45.359856,36.478208,48.864716,2.349014
44.730138,37.779099,48.864716,2.349014
56.95897,24.094468,48.864716,2.349014
47.167631,39.226993,48.864716,2.349014
57.397756,21.546138,48.864716,2.349014
67.137756,32.407999,48.864716,2.349014
68.978906,33.067631,48.864716,2.349014
56.95897,24.094468,48.864716,2.349014
47.206761,38.952893,48.864716,2.349014
44.094002,39.062543,48.864716,2.349014
64.535565,40.523276,48.864716,2.349014
57.038262,24.061383,48.864716,2.349014
57.397756,21.546138,48.864716,2.349014
60.706737,28.735997,48.864716,2.349014
60.627489,28.567357,48.864716,2.349014
67.137756,32.407999,48.864716,2.349014
45.359856,36.478208,48.864716,2.349014
68.978906,33.067631,48.864716,2.349014
44.730138,37.779099,48.864716,2.349014
56.95897,24.094468,48.864716,2.349014
47.206761,38.952893,48.864716,2.349014
45.320921,37.384178,48.864716,2.349014
59.690523,28.4331,48.864716,2.349014
47.167631,39.226993,48.864716,2.349014
64.535565,40.523276,48.864716,2.349014
57.038262,24.061383,48.864716,2.349014
57.397756,21.546138,48.864716,2.349014
60.706737,28.735997,48.864716,2.349014
60.627489,28.567357,48.864716,2.349014
67.137756,32.407999,48.864716,2.349014
45.359856,36.478208,48.864716,2.349014
68.978906,33.067631,48.864716,2.349014
44.730138,37.779099,48.864716,2.349014
56.95897,24.094468,48.864716,2.349014
47.206761,38.952893,48.864716,2.349014
45.320921,37.384178,48.864716,2.349014
59.690523,28.4331,48.864716,2.349014
47.167631,39.226993,48.864716,2.349014
64.535565,40.523276,48.864716,2.349014
57.038262,24.061383,48.864716,2.349014
57.397756,21.546138,48.864716,2.349014
60.706737,28.735997,48.864716,2.349014
60.627489,28.567357,48.864716,2.349014
67.137756,32.407999,48.864716,2.349014
45.359856,36.478208,48.864716,2.349014
68.978906,33.067631,48.864716,2.349014
44.730138,37.779099,48.864716,2.349014
56.95897,24.094468,48.864716,2.349014
47.206761,38.952893,48.864716,2.349014
45.320921,37.384178,48.864716,2.349014
59.690523,28.4331,48.864716,2.349014
47.167631,39.226993,48.864716,2.349014
64.535565,40.523276,48.864716,2.349014
57.038262,24.061383,48.864716,2.349014
57.397756,21.546138,48.864716,2.349014
60.706737,28.735997,48.864716,2.349014
60.627489,28.567357,48.864716,2.349014
67.137756,32.407999,48.864716,2.349014
45.359856,36.478208,48.864716,2.349014
68.978906,33.067631,48.864716,2.349014
44.730138,37.779099,48.864716,2.349014
56.95897,24.094468,48.864716,2.349014
47.206761,38.952893,48.864716,2.349014
45.320921,37.384178,48.864716,2.349014
59.690523,28.4331,48.864716,2.349014
47.167631,39.226993,48.864716,2.349014
67.137756,32.407999,48.864716,2.349014
44.730138,37.779099,48.864716,2.349014
59.690523,28.4331,48.864716,2.349014
47.167631,39.226993,48.864716,2.349014
68.978906,33.067631,48.864716,2.349014
44.730138,37.779099,48.864716,2.349014
56.95897,24.094468,48.864716,2.349014
45.320921,37.384178,48.864716,2.349014
59.690523,28.4331,48.864716,2.349014
47.167631,39.226993,48.864716,2.349014
68.978906,33.067631,48.864716,2.349014
44.730138,37.779099,48.864716,2.349014
56.95897,24.094468,48.864716,2.349014
45.320921,37.384178,48.864716,2.349014
59.690523,28.4331,48.864716,2.349014
47.167631,39.226993,48.864716,2.349014
